time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-06-18T20:21:42.900Z,6.803,126.655,33,4.9,mb,,,,,us,usp00006sy,2014-11-06T23:21:24.782Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1974-06-19T02:55:19.700Z,-33.416,56.875,33,6.6,ms,,,,,us,usp00006sz,2014-11-06T23:21:24.783Z,"Southwest Indian Ridge",earthquake,,,,,reviewed,us,us
1974-06-19T03:09:38.000Z,63.156,150.853,33,5,mb,,,,,us,usp00006t0,2014-11-06T23:21:24.784Z,"Magadanskaya Oblast', Russia",earthquake,,,,,reviewed,us,us
1974-06-19T05:44:34.900Z,-20.796,169.151,46,5,mb,,,,,us,usp00006t1,2014-11-06T23:21:24.785Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-06-19T10:13:12.000Z,3.392,130.264,146,4.7,mb,,,,,us,usp00006t2,2014-11-06T23:21:24.787Z,"Palau region",earthquake,,,,,reviewed,us,us
1974-06-19T11:35:11.700Z,53.823,-163.433,33,4.7,mb,,,,,us,usp00006t3,2014-11-06T23:21:24.787Z,"Unimak Island region, Alaska",earthquake,,,,,reviewed,us,us
1974-06-19T15:05:42.400Z,19.36,-155.4,8,5.1,mb,,,,,us,usp00006t4,2014-11-06T23:21:24.789Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,h,us
1974-06-19T16:00:00.720Z,37.2103333,-116.2073333,0.4,4.51,ml,17,258,1.624,0.6,ci,ci3319106,2016-01-29T01:37:26.560Z,"59km NE of Beatty, NV",nuclear explosion,99,31.61,0.178,10,reviewed,ci,ci
1974-06-19T19:21:48.900Z,41.931,-126.783,33,4.9,mb,,,,,us,usp00006t9,2014-11-06T23:21:24.794Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
1974-06-19T21:14:38.200Z,30.059,138.452,428,4.7,mb,,,,,us,usp00006ta,2014-11-06T23:21:24.795Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1974-06-20T02:44:19.800Z,3.132,-31.303,33,5,mb,,,,,us,usp00006te,2014-11-06T23:21:24.799Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-20T06:35:52.700Z,-26.043,179.27,540,5.3,mb,,,,,us,usp00006th,2014-11-06T23:21:24.802Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1974-06-20T07:44:43.100Z,16.897,-99.066,66,4.7,mb,,,,,us,usp00006tj,2014-11-06T23:21:24.804Z,"Guerrero, Mexico",earthquake,,,,,reviewed,us,us
1974-06-20T09:03:20.900Z,-43.906,-88.581,33,4.8,mb,,,,,us,usp00006tk,2014-11-06T23:21:24.804Z,"southern Pacific Ocean",earthquake,,,,,reviewed,us,us
1974-06-20T09:28:33.400Z,44.352,17.714,33,5.1,mb,,,,,us,usp00006tm,2014-11-06T23:21:24.805Z,"Bosnia and Herzegovina",earthquake,,,,,reviewed,us,us
1974-06-20T16:52:22.300Z,-15.24,-173.514,31,5.4,mb,,,,,us,usp00006tn,2014-11-06T23:21:24.806Z,"Tonga",earthquake,,,,,reviewed,us,us
1974-06-20T17:08:27.300Z,45.965,15.529,47,4.5,mb,,,,,us,usp00006tp,2014-11-06T23:21:24.808Z,"Slovenia",earthquake,,,,,reviewed,us,us
1974-06-20T22:40:06.700Z,18.293,121.075,33,5,mb,,,,,us,usp00006ts,2014-11-06T23:21:24.810Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1974-06-21T02:58:24.200Z,4.914,-73.342,72,4.5,mb,,,,,us,usp00006tt,2014-11-06T23:21:24.812Z,"Colombia",earthquake,,,,,reviewed,us,us
1974-06-21T06:10:48.100Z,18.943,-66.996,46,4.9,mb,,,,,us,usp00006tu,2014-11-06T23:21:24.813Z,"Puerto Rico region",earthquake,,,,,reviewed,us,us
1974-06-21T07:25:45.600Z,-14.969,-176.227,314,4.9,mb,,,,,us,usp00006tx,2014-11-06T23:21:24.816Z,"Fiji region",earthquake,,,,,reviewed,us,us
1974-06-21T08:46:45.000Z,57.844,-32.627,33,4.8,mb,,,,,us,usp00006ty,2014-11-06T23:21:24.817Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,us
1974-06-21T11:42:18.600Z,-5.155,152.744,55,4.7,mb,,,,,us,usp00006tz,2014-11-06T23:21:24.818Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-21T16:03:57.200Z,12.805,46.844,33,4.5,mb,,,,,us,usp00006u1,2014-11-06T23:21:24.820Z,"Gulf of Aden",earthquake,,,,,reviewed,us,us
1974-06-21T17:25:21.400Z,-1.972,133.723,33,5.2,mb,,,,,us,usp00006u3,2014-11-06T23:21:24.822Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
1974-06-21T20:56:48.700Z,56.503,117.255,33,5.3,mb,,,,,us,usp00006u4,2014-11-06T23:21:24.823Z,"Chitinskaya Oblast', Russia",earthquake,,,,,reviewed,us,us
1974-06-21T23:12:17.300Z,-49.494,125.417,33,4.8,mb,,,,,us,usp00006u5,2014-11-06T23:21:24.827Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,us
1974-06-22T00:56:32.300Z,-6.586,129.199,234,5,mb,,,,,us,usp00006u7,2014-11-06T23:21:24.831Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-06-22T01:56:36.900Z,28.287,104.027,15,5,mb,,,,,us,usp00006u8,2014-11-06T23:21:24.832Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,us
1974-06-22T02:29:25.700Z,-49.586,125.828,33,5.4,mb,,,,,us,usp00006u9,2014-11-06T23:21:24.833Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,us
1974-06-22T07:10:58.300Z,-27.661,-178.021,164,5.2,mb,,,,,us,usp00006ua,2014-11-06T23:21:24.834Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
1974-06-22T08:12:47.500Z,-22.065,-113.589,33,5.9,mb,,,,,us,usp00006ub,2015-05-13T18:53:09.000Z,"Easter Island region",earthquake,,,,,reviewed,us,us
1974-06-22T09:59:53.000Z,-20.798,-174.45,33,5.1,mb,,,,,us,usp00006uc,2014-11-06T23:21:24.837Z,"Tonga",earthquake,,,,,reviewed,us,us
1974-06-22T10:29:50.800Z,39.966,142.809,40,5.2,mb,,,,,us,usp00006ud,2014-11-06T23:21:24.838Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-06-22T13:03:39.100Z,29.817,141.223,69,4.6,mb,,,,,us,usp00006ue,2014-11-06T23:21:24.839Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1974-06-22T13:53:51.700Z,-2.254,140.998,26,5.1,mb,,,,,us,usp00006ug,2014-11-06T23:21:24.841Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1974-06-22T16:06:40.900Z,42.54,143.952,94,4.6,mb,,,,,us,usp00006uh,2014-11-06T23:21:24.842Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
1974-06-22T19:21:21.500Z,18.796,146.043,103,5.1,mb,,,,,us,usp00006un,2014-11-06T23:21:24.846Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1974-06-22T20:35:37.000Z,51.245,-178.237,49,4.5,mb,,,,,us,usp00006up,2014-11-06T23:21:24.847Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1974-06-22T21:14:06.800Z,-55.476,145.713,33,4.8,mb,,,,,us,usp00006uq,2014-11-06T23:21:24.854Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
1974-06-22T22:49:05.200Z,51.94,173.941,19,4.6,mb,,,,,us,usp00006ur,2014-11-06T23:21:24.862Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1974-06-22T23:30:15.000Z,41.262,23.032,33,5.1,mb,,,,,us,usp00006us,2014-11-06T23:21:24.863Z,"Greece-Bulgaria border region",earthquake,,,,,reviewed,us,us
1974-06-23T00:33:18.000Z,-32.3,-69.347,126,4.9,mb,,,,,us,usp00006ut,2014-11-06T23:21:24.864Z,"Mendoza, Argentina",earthquake,,,,,reviewed,us,us
1974-06-23T01:40:32.100Z,38.775,141.212,11,4.5,mb,,,,,us,usp00006uu,2014-11-06T23:21:24.865Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-06-23T03:58:23.800Z,17.282,-98.913,82,4.6,mb,,,,,us,usp00006ux,2014-11-06T23:21:24.868Z,"Guerrero, Mexico",earthquake,,,,,reviewed,us,us
1974-06-23T05:14:53.800Z,52.537,-169.025,42,5,mb,,,,,us,usp00006uy,2014-11-06T23:21:24.869Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1974-06-23T06:20:50.300Z,-7.007,155.843,70,5.5,mb,,,,,us,usp00006v0,2015-05-13T18:53:09.000Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1974-06-23T14:29:21.800Z,-4.167,142.547,107,5.4,mb,,,,,us,usp00006v3,2015-05-13T18:53:09.000Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-23T21:06:10.200Z,38.728,39.179,33,4.5,mb,,,,,us,usp00006v7,2014-11-06T23:21:24.879Z,"eastern Turkey",earthquake,,,,,reviewed,us,us
1974-06-23T23:36:38.800Z,6.64,-73.748,49,4.9,mb,,,,,us,usp00006v8,2014-11-06T23:21:24.880Z,"northern Colombia",earthquake,,,,,reviewed,us,us
1974-06-24T03:54:41.100Z,35.864,141.646,29,4.8,mb,,,,,us,usp00006vb,2014-11-06T23:21:24.883Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-06-24T15:12:57.800Z,-26.266,27.261,16,5,mb,,,,,us,usp00006ve,2015-03-20T15:28:41.204Z,"South Africa",earthquake,,,,,reviewed,us,us
1974-06-24T17:02:36.900Z,19.647,-72.182,33,4.7,mb,,,,,us,usp00006vf,2014-11-06T23:21:24.887Z,"Haiti region",earthquake,,,,,reviewed,us,us
1974-06-24T17:02:46.200Z,-33.376,-178.797,44,5.2,mb,,,,,us,usp00006vg,2014-11-06T23:21:24.888Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-24T19:01:40.000Z,32.811,136.994,393,5.3,mb,,,,,us,usp00006vh,2014-11-06T23:21:24.888Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,us
1974-06-24T20:34:35.400Z,-55.833,-27.451,80,6,mb,,,,,us,usp00006vj,2015-05-13T18:53:09.000Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
1974-06-24T21:20:22.100Z,63.167,-149.881,75,5.5,mb,,,,,us,usp00006vk,2014-11-06T23:21:24.890Z,"Central Alaska",earthquake,,,,,reviewed,us,us
1974-06-24T21:35:09.800Z,-2.28,141.072,33,5.7,mb,,,,,us,usp00006vm,2015-05-13T18:53:09.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-24T21:45:36.900Z,-2.235,141.165,27,5.1,mb,,,,,us,usp00006vn,2014-11-06T23:21:24.893Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-24T22:44:21.000Z,-2.203,141.194,23,5.1,mb,,,,,us,usp00006vp,2014-11-06T23:21:24.894Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-24T22:49:43.800Z,37.01,71.453,145,4.8,mb,,,,,us,usp00006vq,2014-11-06T23:21:24.895Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1974-06-24T23:32:43.100Z,-55.83,-27.401,66,5.3,mb,,,,,us,usp00006vr,2014-11-06T23:21:24.896Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
1974-06-24T23:49:07.700Z,-6.045,130.106,33,5.3,mb,,,,,us,usp00006vs,2014-11-06T23:21:24.897Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-06-25T00:22:07.500Z,10.97,126.121,33,5.2,mb,,,,,us,usp00006vt,2014-11-06T23:21:24.898Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
1974-06-25T00:51:58.100Z,-2.238,140.789,50,4.8,mb,,,,,us,usp00006vu,2014-11-06T23:21:24.899Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1974-06-25T03:45:54.100Z,44.498,144.547,189,4.7,mb,,,,,us,usp00006vx,2014-11-06T23:21:24.903Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
1974-06-25T03:56:57.600Z,49.889,78.115,0,4.7,mb,,,,,us,usp00006vy,2015-06-16T17:18:55.003Z,"eastern Kazakhstan",nuclear explosion,,,,,reviewed,us,us
1974-06-25T04:13:03.700Z,21.02,144.402,173,5.5,mb,,,,,us,usp00006vz,2015-05-13T18:53:09.000Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
1974-06-25T05:00:58.900Z,15.484,-95.381,25,5.3,mb,,,,,us,usp00006w0,2014-11-06T23:21:24.906Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1974-06-25T05:05:19.000Z,-54.642,-131.616,33,6.1,mb,,,,,us,usp00006w2,2015-05-13T18:53:09.000Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,us
1974-06-25T08:44:45.300Z,15.444,-95.468,30,5.6,mb,,,,,us,usp00006w5,2015-05-13T18:53:09.000Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1974-06-25T09:09:08.600Z,15.732,-94.933,114,4.5,mb,,,,,us,usp00006w6,2014-11-06T23:21:24.912Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1974-06-25T09:51:37.100Z,15.619,-95.263,33,4.8,mb,,,,,us,usp00006w7,2014-11-06T23:21:24.913Z,"offshore Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1974-06-25T12:17:26.100Z,-57.493,-6.796,33,5,mb,,,,,us,usp00006w8,2014-11-06T23:21:24.914Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-25T16:30:04.400Z,-16.048,-173.274,33,4.6,mb,,,,,us,usp00006wa,2014-11-06T23:21:24.916Z,"Tonga",earthquake,,,,,reviewed,us,us
1974-06-25T16:58:27.100Z,-9.512,160.949,35,5,mb,,,,,us,usp00006wb,2014-11-06T23:21:24.917Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1974-06-25T17:22:19.300Z,-26.09,84.28,33,6.6,ms,,,,,us,usp00006wc,2015-05-13T18:53:09.000Z,"South Indian Ocean",earthquake,,,,,reviewed,us,us
1974-06-25T17:39:50.000Z,34.427,141.798,9,5,mb,,,,,us,usp00006wd,2014-11-06T23:21:24.919Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-06-25T18:31:36.300Z,-25.848,84.172,33,5.3,mb,,,,,us,usp00006we,2014-11-06T23:21:24.921Z,"South Indian Ocean",earthquake,,,,,reviewed,us,us
1974-06-25T22:23:46.200Z,64.601,-17.651,33,5.2,ms,,,,,us,usp00006wh,2014-11-06T23:21:24.923Z,"Iceland",earthquake,,,,,reviewed,us,us
1974-06-25T23:12:27.500Z,-5.968,130.864,92,5.1,mb,,,,,us,usp00006wj,2014-11-06T23:21:24.924Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-06-26T03:59:49.100Z,-57.498,-6.788,33,5.2,mb,,,,,us,usp00006wm,2014-11-06T23:21:24.926Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-26T04:23:43.700Z,-21.191,-68.424,71,4.8,mb,,,,,us,usp00006wn,2014-11-06T23:21:24.928Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1974-06-26T05:59:24.900Z,-25.969,84.281,33,4.8,mb,,,,,us,usp00006wp,2014-11-06T23:21:24.928Z,"South Indian Ocean",earthquake,,,,,reviewed,us,us
1974-06-26T08:28:17.100Z,0.973,125.431,33,5,mb,,,,,us,usp00006wr,2014-11-06T23:21:24.931Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1974-06-26T13:31:24.500Z,-49.104,124.497,33,5.5,ms,,,,,us,usp00006wt,2014-11-06T23:21:24.932Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,us
1974-06-26T13:43:35.300Z,-36.558,-98.2,33,5.6,ms,,,,,us,usp00006wu,2014-11-06T23:21:24.934Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
1974-06-26T17:36:32.200Z,-9.689,151.802,18,5.2,mb,,,,,us,usp00006ww,2014-11-06T23:21:24.936Z,"D'Entrecasteaux Islands region",earthquake,,,,,reviewed,us,us
1974-06-26T18:40:39.900Z,-27.839,-67.104,169,4.8,mb,,,,,us,usp00006wx,2014-11-06T23:21:24.936Z,"Catamarca, Argentina",earthquake,,,,,reviewed,us,us
1974-06-26T18:43:16.500Z,10.68,-43.954,33,4.7,mb,,,,,us,usp00006wy,2014-11-06T23:21:24.938Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-26T18:54:17.900Z,10.964,-43.332,33,4.8,ms,,,,,us,usp00006wz,2014-11-06T23:21:24.939Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-26T23:33:28.700Z,-23.858,179.234,551,5.4,mb,,,,,us,usp00006x0,2014-11-06T23:21:24.940Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1974-06-26T23:52:51.600Z,-17.091,167.116,33,4.8,mb,,,,,us,usp00006x1,2014-11-06T23:21:24.941Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-06-27T01:49:08.100Z,33.786,139.2,16,5.9,ms,,,,,us,usp00006x2,2015-05-13T18:53:09.000Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
1974-06-27T01:50:11.200Z,-18.118,-177.85,591,4.8,mb,,,,,us,usp00006x3,2014-11-06T23:21:24.943Z,"Fiji region",earthquake,,,,,reviewed,us,us
1974-06-27T03:32:02.500Z,-25.257,179.87,500,5,mb,,,,,us,usp00006x5,2014-11-06T23:21:24.945Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1974-06-27T04:49:15.400Z,32.256,132.17,39,5,mb,,,,,us,usp00006x8,2014-11-06T23:21:24.949Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,us
1974-06-27T07:46:11.900Z,-4.718,152.505,70,6.1,mb,,,,,us,usp00006x9,2015-05-13T18:53:09.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-27T10:07:55.100Z,-8.511,117.912,112,4.9,mb,,,,,us,usp00006xa,2014-11-06T23:21:24.951Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,us
1974-06-27T12:29:08.400Z,-6.571,154.735,50,5.4,ms,,,,,us,usp00006xb,2014-11-06T23:21:24.952Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1974-06-27T12:40:26.700Z,-24.008,-66.834,131,4.6,mb,,,,,us,usp00006xc,2014-11-06T23:21:24.953Z,"Jujuy, Argentina",earthquake,,,,,reviewed,us,us
1974-06-27T13:32:53.400Z,-33.611,-176.768,26,4.9,mb,,,,,us,usp00006xd,2014-11-06T23:21:24.954Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-27T14:56:17.900Z,51.912,156.865,130,4.6,mb,,,,,us,usp00006xe,2014-11-06T23:21:24.955Z,"Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
1974-06-27T15:31:28.700Z,-33.833,-179.372,33,4.7,mb,,,,,us,usp00006xf,2014-11-06T23:21:24.956Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-27T16:47:51.200Z,-33.28,-178.453,33,5.3,ms,,,,,us,usp00006xg,2014-11-06T23:21:24.957Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-27T18:46:25.700Z,1.52,-30.841,33,5.4,mb,,,,,us,usp00006xh,2014-11-06T23:21:24.958Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-27T18:52:36.200Z,10.501,92.785,33,5.3,mb,,,,,us,usp00006xj,2014-11-06T23:21:24.959Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1974-06-27T22:23:29.200Z,6.687,-72.863,172,4.7,mb,,,,,us,usp00006xm,2014-11-06T23:21:24.962Z,"northern Colombia",earthquake,,,,,reviewed,us,us
1974-06-27T22:38:52.800Z,-33.398,-178.509,33,4.9,mb,,,,,us,usp00006xn,2014-11-06T23:21:24.962Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-27T22:51:09.200Z,1.688,-30.841,33,5.3,mb,,,,,us,usp00006xp,2014-11-06T23:21:24.964Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-27T23:08:50.100Z,1.661,-30.762,33,4.8,mb,,,,,us,usp00006xq,2014-11-06T23:21:24.964Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-28T02:10:46.100Z,-33.43,-178.911,61,5,mb,,,,,us,usp00006xs,2014-11-06T23:21:24.967Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-28T02:32:50.300Z,-33.276,-178.52,38,5,mb,,,,,us,usp00006xt,2014-11-06T23:21:24.968Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-06-28T08:45:44.300Z,-25.786,83.83,33,5.4,mb,,,,,us,usp00006xw,2014-11-06T23:21:24.971Z,"South Indian Ocean",earthquake,,,,,reviewed,us,us
1974-06-28T11:09:40.200Z,36.586,5.271,33,5,mb,,,,,us,usp00006xx,2014-11-06T23:21:24.972Z,"northern Algeria",earthquake,,,,,reviewed,us,us
1974-06-28T16:14:53.700Z,-6.893,129.784,129,5,mb,,,,,us,usp00006y0,2014-11-06T23:21:24.975Z,"Banda Sea",earthquake,,,,,reviewed,us,us
1974-06-28T18:06:35.200Z,-17.965,167.838,26,5.1,mb,,,,,us,usp00006y1,2014-11-06T23:21:24.976Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-06-29T01:06:58.600Z,36.669,5.19,33,4.7,mb,,,,,us,usp00006y4,2014-11-06T23:21:24.979Z,"northern Algeria",earthquake,,,,,reviewed,us,us
1974-06-29T10:37:36.000Z,-23.973,-67.132,196,4.5,mb,,,,,us,usp00006y8,2014-11-06T23:21:24.983Z,"Salta, Argentina",earthquake,,,,,reviewed,us,us
1974-06-29T15:15:53.400Z,-25.479,-13.766,33,4.8,mb,,,,,us,usp00006yc,2014-11-06T23:21:24.987Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-06-29T21:38:32.900Z,51.999,161.23,29,4.6,mb,,,,,us,usp00006yg,2014-11-06T23:21:24.991Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
1974-06-30T06:49:23.300Z,-38.143,-70.384,185,4.7,mb,,,,,us,usp00006yj,2014-11-06T23:21:24.994Z,"Neuquen, Argentina",earthquake,,,,,reviewed,us,us
1974-06-30T08:33:46.500Z,-17.988,168.287,61,5.7,mb,,,,,us,usp00006yk,2015-05-13T18:53:09.000Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-06-30T08:45:45.800Z,-36.682,-75.555,33,4.9,mb,,,,,us,usp00006ym,2014-11-06T23:21:24.996Z,"off the coast of Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
1974-06-30T12:50:01.600Z,-19.16,168.673,32,5.7,mb,,,,,us,usp00006yq,2014-11-06T23:21:25.000Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-06-30T17:10:15.000Z,-13.547,48.779,33,5.4,ms,,,,,us,usp00006yt,2014-11-06T23:21:25.002Z,"Madagascar",earthquake,,,,,reviewed,us,us
1974-06-30T17:55:44.400Z,-7.118,155.753,53,5.3,mb,,,,,us,usp00006yu,2015-05-13T18:53:09.000Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1974-06-30T18:25:03.900Z,53.923,160.798,33,4.8,mb,,,,,us,usp00006yw,2014-11-06T23:21:25.006Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
1974-07-01T05:21:46.000Z,56.394,113.659,33,4.6,mb,,,,,us,usp00006z1,2014-11-06T23:21:25.011Z,"Buryatiya, Russia",earthquake,,,,,reviewed,us,us
1974-07-01T06:58:12.400Z,1.596,-30.742,33,5,mb,,,,,us,usp00006z2,2014-11-06T23:21:25.012Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-07-01T07:28:31.200Z,75.718,6.822,33,5,ms,,,,,us,usp00006z3,2014-11-06T23:21:25.013Z,"Greenland Sea",earthquake,,,,,reviewed,us,us
1974-07-01T14:45:01.600Z,-33.161,-178.674,33,4.8,mb,,,,,us,usp00006z4,2014-11-06T23:21:25.014Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
1974-07-01T15:43:00.200Z,-0.03,124.812,131,4.7,mb,,,,,us,usp00006z5,2014-11-06T23:21:25.015Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
1974-07-01T16:51:51.500Z,-22.135,-64.735,13,5.9,ms,,,,,us,usp00006z6,2015-05-13T18:53:09.000Z,"Tarija, Bolivia",earthquake,,,,,reviewed,us,us
1974-07-01T18:23:07.300Z,44.564,-111.089,5,4.8,mb,,,,,us,usp00006z7,2014-11-06T23:21:25.018Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1974-07-01T23:11:14.500Z,-22.642,-10.674,33,5.6,ms,,,,,us,usp00006zb,2015-05-13T18:53:09.000Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1974-07-02T07:15:46.100Z,-54.139,140.206,33,5.4,mb,,,,,us,usp00006zc,2014-11-06T23:21:25.023Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
1974-07-02T09:14:52.100Z,-41.401,-85.929,33,4.9,mb,,,,,us,usp00006zd,2014-11-06T23:21:25.024Z,"West Chile Rise",earthquake,,,,,reviewed,us,us
1974-07-02T16:25:53.300Z,35.579,80.908,33,4.7,mb,,,,,us,usp00006ze,2014-11-06T23:21:25.025Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1974-07-02T16:41:05.800Z,42.165,75.561,33,5,mb,,,,,us,usp00006zf,2014-11-06T23:21:25.026Z,"Kyrgyzstan",earthquake,,,,,reviewed,us,us
1974-07-02T19:19:44.000Z,37.753,141.735,85,4.5,mb,,,,,us,usp00006zh,2014-11-06T23:21:25.028Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-07-02T19:34:10.400Z,-15.968,-75.149,33,4.8,ms,,,,,us,usp00006zj,2014-11-06T23:21:25.030Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
1974-07-02T20:25:02.800Z,40.566,143.621,28,4.7,mb,,,,,us,usp00006zk,2014-11-06T23:21:25.031Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1974-07-02T23:26:26.600Z,-29.082,-175.954,33,7.2,ms,,,,,us,usp00006zm,2015-05-13T18:53:09.000Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
1974-07-03T01:43:47.700Z,-3.271,146.07,45,5.1,mb,,,,,us,usp00006zn,2014-11-06T23:21:25.033Z,"Bismarck Sea",earthquake,,,,,reviewed,us,us
